Alfresco,2016-12-01,118,127,-9
Alfresco,2017-01-01,176,155,21
Alfresco,2017-02-01,101,54,47
Alfresco,2017-03-01,82,107,-25
Alfresco,2017-04-01,36,97,-61
Alfresco,2017-05-01,23,22,1
Alfresco,2017-06-01,26,47,-21
Alfresco,2017-07-01,17,14,3
Alfresco,2017-08-01,17,18,-1
Alfresco,2017-09-01,16,20,-4
Alfresco,2017-10-01,16,27,-11
Alfresco,2017-11-01,9,7,2
Alfresco,2017-12-01,17,10,7
Alfresco,2018-01-01,13,21,-8
Alfresco,2018-02-01,12,6,6
Alfresco,2018-03-01,19,23,-4
Alfresco,2018-04-01,6,12,-6
Alfresco,2018-05-01,9,4,5
Alfresco,2018-06-01,20,14,6
Alfresco,2018-07-01,21,7,14
Alfresco,2018-08-01,27,13,14
Alfresco,2018-09-01,16,14,2
Alfresco,2018-10-01,10,19,-9
Alfresco,2018-11-01,9,12,-3
Alfresco,2018-12-01,9,3,6
Alfresco,2019-01-01,11,29,-18
Alfresco,2019-02-01,53,25,28
Alfresco,2019-03-01,26,19,7
Alfresco,2019-04-01,69,81,-12
Alfresco,2019-05-01,30,12,18
Alfresco,2019-06-01,29,53,-24
Alfresco,2019-07-01,10,9,1
Alfresco,2019-08-01,21,4,17
Alfresco,2019-09-01,30,9,21
Alfresco,2019-10-01,24,14,10
Alfresco,2019-11-01,18,16,2
Alfresco,2019-12-01,31,24,7
Alfresco,2020-01-01,20,16,4
Alfresco,2020-02-01,17,10,7
Alfresco,2020-03-01,12,14,-2
Alfresco,2020-04-01,13,12,1
Alfresco,2020-05-01,24,17,7
Alfresco,2020-06-01,16,12,4
Alfresco,2020-07-01,14,13,1
Alfresco,2020-08-01,19,25,-6
Alfresco,2020-09-01,14,5,9
Alfresco,2020-10-01,27,49,-22
Alfresco,2020-11-01,12,5,7
Alfresco,2020-12-01,9,2,7
Alfresco,2021-01-01,9,1,8
Alfresco,2021-02-01,11,3,8
Alfresco,2021-03-01,21,45,-24
Alfresco,2021-04-01,28,16,12
Alfresco,2021-05-01,13,16,-3
Alfresco,2021-06-01,24,13,11
Alfresco,2021-07-01,11,8,3
Alfresco,2021-08-01,9,4,5
Alfresco,2021-09-01,22,51,-29
Alfresco,2021-10-01,5,12,-7
Alfresco,2021-11-01,12,5,7
Alfresco,2021-12-01,17,11,6
Alfresco,2022-01-01,19,16,3
Alfresco,2022-02-01,11,9,2
Alfresco,2022-03-01,12,16,-4
Alfresco,2022-04-01,27,18,9
Alfresco,2022-05-01,20,14,6
Alfresco,2022-06-01,17,2,15
Alfresco,2022-07-01,9,7,2
Alfresco,2022-08-01,14,4,10
Alfresco,2022-09-01,24,3,21
Alfresco,2022-10-01,16,7,9
Alfresco,2022-11-01,11,8,3
Alfresco,2022-12-01,8,2,6
Alfresco,2023-01-01,10,16,-6
Alfresco,2023-02-01,14,12,2
Alfresco,2023-03-01,9,7,2
Alfresco,2023-04-01,10,3,7
Alfresco,2023-05-01,16,14,2
Alfresco,2023-06-01,14,33,-19
Alfresco,2023-07-01,14,11,3
Alfresco,2023-08-01,15,17,-2
Alfresco,2023-09-01,4,12,-8
Alfresco,2023-10-01,17,13,4
Alfresco,2023-11-01,8,8,0
Alfresco,2023-12-01,5,3,2
Alfresco,2024-01-01,10,9,1
Alfresco,2024-02-01,16,10,6
Alfresco,2024-03-01,13,10,3
Alfresco,2024-04-01,11,2,9
Alfresco,2024-05-01,6,0,6
Alfresco,2024-06-01,6,9,-3
Alfresco,2024-07-01,5,6,-1
Alfresco,2024-08-01,4,8,-4
Alfresco,2024-09-01,7,5,2
Alfresco,2024-10-01,16,7,9
Alfresco,2024-11-01,0,4,-4
Alibaba,2015-01-01,99,37,62
Alibaba,2015-02-01,41,30,11
Alibaba,2015-03-01,73,19,54
Alibaba,2015-04-01,84,37,47
Alibaba,2015-05-01,72,24,48
Alibaba,2015-06-01,77,49,28
Alibaba,2015-07-01,93,39,54
Alibaba,2015-08-01,69,36,33
Alibaba,2015-09-01,116,56,60
Alibaba,2015-10-01,115,33,82
Alibaba,2015-11-01,127,63,64
Alibaba,2015-12-01,181,119,62
Alibaba,2016-01-01,175,91,84
Alibaba,2016-02-01,80,54,26
Alibaba,2016-03-01,241,147,94
Alibaba,2016-04-01,246,325,-79
Alibaba,2016-05-01,231,183,48
Alibaba,2016-06-01,270,132,138
Alibaba,2016-07-01,372,272,100
Alibaba,2016-08-01,514,340,174
Alibaba,2016-09-01,626,401,225
Alibaba,2016-10-01,609,505,104
Alibaba,2016-11-01,769,715,54
